axis,series,x,y
0,experiment_1a_baseline_agents.count_20 (n=20),55,39
0,experiment_1a_baseline_agents.count_20 (n=20),60,45
0,experiment_1a_baseline_agents.count_20 (n=20),65,47
0,experiment_1a_baseline_agents.count_20 (n=20),70,52
0,experiment_1a_baseline_agents.count_20 (n=20),75,61
0,experiment_1a_baseline_agents.count_20 (n=20),80,67
0,experiment_1a_baseline_agents.count_20 (n=20),85,71
0,experiment_1a_baseline_agents.count_20 (n=20),90,76
0,experiment_1a_baseline_agents.count_20 (n=20),95,85
0,experiment_1a_baseline_agents.count_20 (n=20),100,89
0,experiment_1a_baseline_agents.count_20 (n=20),105,93
0,experiment_1a_baseline_agents.count_20 (n=20),110,100
0,experiment_1a_baseline_agents.count_20 (n=20),115,105
0,experiment_1a_baseline_agents.count_20 (n=20),120,112
0,experiment_1a_baseline_agents.count_20 (n=20),125,117
0,experiment_1a_baseline_agents.count_20 (n=20),130,123
0,experiment_1a_baseline_agents.count_20 (n=20),135,130
0,experiment_1a_baseline_agents.count_20 (n=20),140,136
0,experiment_1a_baseline_agents.count_20 (n=20),145,138
0,experiment_1a_baseline_agents.count_20 (n=20),150,146
0,experiment_1a_baseline_agents.count_20 (n=20),155,153
0,experiment_1a_baseline_agents.count_20 (n=20),160,157
0,experiment_1a_baseline_agents.count_20 (n=20),165,163
0,experiment_1a_baseline_agents.count_20 (n=20),170,171
0,experiment_1a_baseline_agents.count_20 (n=20),175,176
0,experiment_1a_baseline_agents.count_20 (n=20),180,180
0,experiment_1a_baseline_agents.count_20 (n=20),185,187
0,experiment_1a_baseline_agents.count_20 (n=20),190,192
0,experiment_1a_baseline_agents.count_20 (n=20),195,196
0,experiment_1a_baseline_agents.count_20 (n=20),200,202
0,experiment_1a_baseline_agents.count_20 (n=20),205,210
0,experiment_1a_baseline_agents.count_20 (n=20),210,212
0,experiment_1a_baseline_agents.count_20 (n=20),215,219
0,experiment_1a_baseline_agents.count_20 (n=20),220,227
0,experiment_1a_baseline_agents.count_20 (n=20),225,230
0,experiment_1a_baseline_agents.count_20 (n=20),230,235
0,experiment_1a_baseline_agents.count_20 (n=20),235,243
0,experiment_1a_baseline_agents.count_20 (n=20),240,248
0,experiment_1a_baseline_agents.count_20 (n=20),245,253
0,experiment_1a_baseline_agents.count_20 (n=20),250,260
0,experiment_1a_baseline_agents.count_20 (n=20),255,265
0,experiment_1a_baseline_agents.count_20 (n=20),260,271
0,experiment_1a_baseline_agents.count_20 (n=20),265,276
0,experiment_1a_baseline_agents.count_20 (n=20),270,282
0,experiment_1a_baseline_agents.count_20 (n=20),275,286
0,experiment_1a_baseline_agents.count_20 (n=20),280,295
0,experiment_1a_baseline_agents.count_20 (n=20),285,301
0,experiment_1a_baseline_agents.count_20 (n=20),290,302
0,experiment_1a_baseline_agents.count_20 (n=20),295,310
0,experiment_1a_baseline_agents.count_20 (n=20),300,320
0,experiment_1a_baseline_agents.count_20 (n=20),305,322
0,experiment_1a_baseline_agents.count_20 (n=20),310,327
0,experiment_1a_baseline_agents.count_20 (n=20),315,335
0,experiment_1a_baseline_agents.count_20 (n=20),320,340
0,experiment_1a_baseline_agents.count_20 (n=20),325,346
0,experiment_1a_baseline_agents.count_20 (n=20),330,354
0,experiment_1a_baseline_agents.count_20 (n=20),335,358
0,experiment_1a_baseline_agents.count_20 (n=20),340,363
0,experiment_1a_baseline_agents.count_20 (n=20),345,369
0,experiment_1a_baseline_agents.count_20 (n=20),350,375
0,experiment_1a_baseline_agents.count_20 (n=20),355,380
0,experiment_1a_baseline_agents.count_20 (n=20),360,386
0,experiment_1a_baseline_agents.count_20 (n=20),365,393
0,experiment_1a_baseline_agents.count_20 (n=20),370,396
0,experiment_1a_baseline_agents.count_20 (n=20),375,404
0,experiment_1a_baseline_agents.count_20 (n=20),380,411
0,experiment_1a_baseline_agents.count_20 (n=20),385,414
0,experiment_1a_baseline_agents.count_20 (n=20),390,420
0,experiment_1a_baseline_agents.count_20 (n=20),395,428
0,experiment_1a_baseline_agents.count_20 (n=20),400,432
0,experiment_1a_baseline_agents.count_20 (n=20),405,439
0,experiment_1a_baseline_agents.count_20 (n=20),410,448
0,experiment_1a_baseline_agents.count_20 (n=20),415,450
0,experiment_1a_baseline_agents.count_20 (n=20),420,455
0,experiment_1a_baseline_agents.count_20 (n=20),425,462
0,experiment_1a_baseline_agents.count_20 (n=20),430,469
0,experiment_1a_baseline_agents.count_20 (n=20),435,471
0,experiment_1a_baseline_agents.count_20 (n=20),440,478
0,experiment_1a_baseline_agents.count_20 (n=20),445,488
0,experiment_1a_baseline_agents.count_20 (n=20),450,490
0,experiment_1a_baseline_agents.count_20 (n=20),455,495
0,experiment_1a_baseline_agents.count_20 (n=20),460,504
0,experiment_1a_baseline_agents.count_20 (n=20),465,509
0,experiment_1a_baseline_agents.count_20 (n=20),470,514
0,experiment_1a_baseline_agents.count_20 (n=20),475,521
0,experiment_1a_baseline_agents.count_20 (n=20),480,524
0,experiment_1a_baseline_agents.count_20 (n=20),485,532
0,experiment_1a_baseline_agents.count_20 (n=20),490,539
0,experiment_1a_baseline_agents.count_20 (n=20),495,542
0,experiment_1a_baseline_agents.count_20 (n=20),500,547
0,experiment_1a_baseline_agents.count_30 (n=30),5,0
0,experiment_1a_baseline_agents.count_30 (n=30),10,0
0,experiment_1a_baseline_agents.count_30 (n=30),15,0
0,experiment_1a_baseline_agents.count_30 (n=30),20,8
0,experiment_1a_baseline_agents.count_30 (n=30),25,8
0,experiment_1a_baseline_agents.count_30 (n=30),30,10
0,experiment_1a_baseline_agents.count_30 (n=30),35,11
0,experiment_1a_baseline_agents.count_30 (n=30),40,23
0,experiment_1a_baseline_agents.count_30 (n=30),45,33
0,experiment_1a_baseline_agents.count_30 (n=30),50,37
0,experiment_1a_baseline_agents.count_30 (n=30),55,41
0,experiment_1a_baseline_agents.count_30 (n=30),60,51
0,experiment_1a_baseline_agents.count_30 (n=30),65,62
0,experiment_1a_baseline_agents.count_30 (n=30),70,65
0,experiment_1a_baseline_agents.count_30 (n=30),75,69
0,experiment_1a_baseline_agents.count_30 (n=30),80,84
0,experiment_1a_baseline_agents.count_30 (n=30),85,90
0,experiment_1a_baseline_agents.count_30 (n=30),90,94
0,experiment_1a_baseline_agents.count_30 (n=30),95,103
0,experiment_1a_baseline_agents.count_30 (n=30),100,111
0,experiment_1a_baseline_agents.count_30 (n=30),105,118
0,experiment_1a_baseline_agents.count_30 (n=30),110,124
0,experiment_1a_baseline_agents.count_30 (n=30),115,133
0,experiment_1a_baseline_agents.count_30 (n=30),120,141
0,experiment_1a_baseline_agents.count_30 (n=30),125,147
0,experiment_1a_baseline_agents.count_30 (n=30),130,155
0,experiment_1a_baseline_agents.count_30 (n=30),135,163
0,experiment_1a_baseline_agents.count_30 (n=30),140,169
0,experiment_1a_baseline_agents.count_30 (n=30),145,175
0,experiment_1a_baseline_agents.count_30 (n=30),150,188
0,experiment_1a_baseline_agents.count_30 (n=30),155,193
0,experiment_1a_baseline_agents.count_30 (n=30),160,200
0,experiment_1a_baseline_agents.count_30 (n=30),165,208
0,experiment_1a_baseline_agents.count_30 (n=30),170,218
0,experiment_1a_baseline_agents.count_30 (n=30),175,224
0,experiment_1a_baseline_agents.count_30 (n=30),180,230
0,experiment_1a_baseline_agents.count_30 (n=30),185,238
0,experiment_1a_baseline_agents.count_30 (n=30),190,250
0,experiment_1a_baseline_agents.count_30 (n=30),195,253
0,experiment_1a_baseline_agents.count_30 (n=30),200,263
0,experiment_1a_baseline_agents.count_30 (n=30),205,273
0,experiment_1a_baseline_agents.count_30 (n=30),210,280
0,experiment_1a_baseline_agents.count_30 (n=30),215,283
0,experiment_1a_baseline_agents.count_30 (n=30),220,293
0,experiment_1a_baseline_agents.count_30 (n=30),225,305
0,experiment_1a_baseline_agents.count_30 (n=30),230,309
0,experiment_1a_baseline_agents.count_30 (n=30),235,317
0,experiment_1a_baseline_agents.count_30 (n=30),240,324
0,experiment_1a_baseline_agents.count_30 (n=30),245,333
0,experiment_1a_baseline_agents.count_30 (n=30),250,339
0,experiment_1a_baseline_agents.count_30 (n=30),255,348
0,experiment_1a_baseline_agents.count_30 (n=30),260,356
0,experiment_1a_baseline_agents.count_30 (n=30),265,361
0,experiment_1a_baseline_agents.count_30 (n=30),270,370
0,experiment_1a_baseline_agents.count_30 (n=30),275,380
0,experiment_1a_baseline_agents.count_30 (n=30),280,384
0,experiment_1a_baseline_agents.count_30 (n=30),285,391
0,experiment_1a_baseline_agents.count_30 (n=30),290,400
0,experiment_1a_baseline_agents.count_30 (n=30),295,410
0,experiment_1a_baseline_agents.count_30 (n=30),300,415
0,experiment_1a_baseline_agents.count_30 (n=30),305,424
0,experiment_1a_baseline_agents.count_30 (n=30),310,432
0,experiment_1a_baseline_agents.count_30 (n=30),315,440
0,experiment_1a_baseline_agents.count_30 (n=30),320,445
0,experiment_1a_baseline_agents.count_30 (n=30),325,453
0,experiment_1a_baseline_agents.count_30 (n=30),330,461
0,experiment_1a_baseline_agents.count_30 (n=30),335,468
0,experiment_1a_baseline_agents.count_30 (n=30),340,476
0,experiment_1a_baseline_agents.count_30 (n=30),345,484
0,experiment_1a_baseline_agents.count_30 (n=30),350,490
0,experiment_1a_baseline_agents.count_30 (n=30),355,499
0,experiment_1a_baseline_agents.count_30 (n=30),360,507
0,experiment_1a_baseline_agents.count_30 (n=30),365,512
0,experiment_1a_baseline_agents.count_30 (n=30),370,521
0,experiment_1a_baseline_agents.count_30 (n=30),375,528
0,experiment_1a_baseline_agents.count_30 (n=30),380,534
0,experiment_1a_baseline_agents.count_30 (n=30),385,542
0,experiment_1a_baseline_agents.count_30 (n=30),390,550
0,experiment_1a_baseline_agents.count_30 (n=30),395,559
